hsa-mir-6869-5p,0.9,0.1,hsa-miR-148b,#N/A,
hsa-mir-548k,0.9,0.1,hsa-miR-372,#N/A,
hsa-mir-7702,0.9,0.1,hsa-miR-34c,#N/A,
hsa-mir-3648,0.9,0.1,hsa-miR-34c,#N/A,
hsa-mir-1268b,0.9,0.1,hsa-miR-34c,#N/A,
hsa-mir-4466,0.9,0.1,hsa-miR-34c,#N/A,
hsa-mir-6729-5p,0.9,0.1,hsa-miR-34c,#N/A,
hsa-mir-1295b-5p,0.9,0.1,hsa-miR-351,#N/A,
hsa-mir-668-5p,0.9,0.1,hsa-miR-352,#N/A,
hsa-mir-4489,0.9,0.1,hsa-miR-361,#N/A,
hsa-mir-3138,0.9,0.1,hsa-miR-361,#N/A,
hsa-mir-1267,0.9,0.1,hsa-miR-361,#N/A,
hsa-mir-1282,0.9,0.1,hsa-miR-361,#N/A,
hsa-mir-3142,0.9,0.1,hsa-miR-362,#N/A,
hsa-mir-3182,0.9,0.1,hsa-miR-362,#N/A,
hsa-mir-4301,0.9,0.1,hsa-miR-362,#N/A,
hsa-mir-3913-5p,0.9,0.1,hsa-miR-362,#N/A,
hsa-mir-6124,0.9,0.1,hsa-miR-362,#N/A,
hsa-mir-4507,0.9,0.1,hsa-miR-363,#N/A,
hsa-mir-4656,0.9,0.1,hsa-miR-365,#N/A,
hsa-mir-6867-5p,0.9,0.1,hsa-miR-365,#N/A,
hsa-mir-3163,0.9,0.1,hsa-miR-367,#N/A,
hsa-mir-4746-5p,0.9,0.1,hsa-miR-367,#N/A,
hsa-mir-519c-3p,0.9,0.1,hsa-miR-367,#N/A,
hsa-mir-486-3p,0.9,0.1,hsa-miR-368,#N/A,
hsa-mir-621,1,0,hsa-miR-368,#N/A,
hsa-mir-1469,1,0,hsa-miR-148b,#N/A,
hsa-mir-2355-5p,1,0,hsa-miR-148b,#N/A,
hsa-mir-3186-5p,1,0,hsa-miR-148b,#N/A,
hsa-mir-583,1,0,hsa-miR-148b,#N/A,
hsa-mir-4484,1,0,hsa-miR-148b,#N/A,
hsa-mir-764,1,0,hsa-miR-148b,#N/A,
hsa-mir-4706,1,0,hsa-miR-148b,#N/A,
hsa-mir-4731-5p,1,0,hsa-miR-149,#N/A,
hsa-mir-514a-5p,1,0,hsa-miR-149,#N/A,
hsa-mir-6861-5p,1,0,hsa-miR-149,#N/A,
hsa-mir-3126-5p,1,0,hsa-miR-149,#N/A,
hsa-mir-4257,1,0,hsa-miR-149,#N/A,
hsa-mir-516a-5p,1,0,hsa-miR-149,#N/A,
hsa-mir-548j-5p,1,0,hsa-miR-149,#N/A,
hsa-mir-1256,1,0,hsa-miR-149,#N/A,
hsa-mir-659-5p,1,0,hsa-miR-15,#N/A,
hsa-mir-604,1,0,hsa-miR-150,#N/A,
hsa-mir-4639-5p,1,0,hsa-miR-150,#N/A,
hsa-mir-3131,1,0,hsa-miR-150,#N/A,
hsa-mir-6886-5p,1,0,hsa-miR-150,#N/A,
hsa-mir-4723-5p,1,0,hsa-miR-150,#N/A,
hsa-mir-578,1,0,hsa-miR-150,#N/A,
hsa-mir-4286,1,0,hsa-miR-153,#N/A,
hsa-mir-5004-5p,1,0,hsa-miR-15a,#N/A,
hsa-mir-606,1,0,hsa-miR-15a-2,#N/A,
hsa-mir-4633-5p,1,0,hsa-miR-15b,#N/A,
hsa-mir-4302,1,0,hsa-miR-15b,#N/A,
hsa-mir-1245b-5p,1,0,hsa-miR-15b,#N/A,
hsa-mir-568,1,0,hsa-miR-15b,#N/A,
hsa-mir-3117-5p,1,0,hsa-miR-15b,#N/A,
hsa-mir-3664-5p,1,0,hsa-miR-15b,#N/A,
hsa-mir-4326,1,0,hsa-miR-15b,#N/A,
hsa-mir-3147,1,0,hsa-miR-15b,#N/A,
hsa-mir-3160-5p,1,0,hsa-miR-15b,#N/A,
hsa-mir-1306-5p,1,0,hsa-let-7c,#N/A,
hsa-mir-562,1,0,hsa-let-7c,#N/A,
hsa-mir-4516,1,0,hsa-let-7c,#N/A,
hsa-mir-548t-5p,1,0,hsa-let-7c,#N/A,
hsa-mir-450a-1-3p,1,0,hsa-let-7c,#N/A,
hsa-mir-450a-2-3p,1,0,hsa-let-7c,#N/A,
hsa-mir-1305,1,0,hsa-let-7c,#N/A,
hsa-mir-1322,1,0,hsa-let-7c,#N/A,
hsa-mir-633,1,0,hsa-let-7c,#N/A,
hsa-mir-4291,1,0,hsa-let-7c,#N/A,
hsa-mir-2116-5p,1,0,hsa-let-7c,#N/A,
hsa-mir-521,1,0,hsa-miR-133a,hsa-miR-521,
hsa-mir-3923,1,0,hsa-miR-133a,#N/A,
hsa-mir-548l,1,0,hsa-miR-186,#N/A,
hsa-mir-1468-5p,1,0,hsa-miR-222,#N/A,
hsa-mir-7706,1,0,hsa-miR-106a,#N/A,
hsa-mir-6782-5p,1,0,hsa-miR-125b-2,#N/A,
hsa-mir-3714,1,0,hsa-miR-147,#N/A,
hsa-mir-412-5p,1,0,hsa-miR-195,#N/A,
hsa-mir-4281,1,0,hsa-miR-433,#N/A,
,,,hsa-miR-518b,,
,,,hsa-miR-9*,,
,,,hsa-miR-99a,,
,,,hsa-miR-122a,,
,,,hsa-miR-130a,,
,,,hsa-miR-143,,
,,,hsa-miR-199a*,,
,,,hsa-miR-200c,,
,,,hsa-miR-155,,
,,,hsa-let-7f,,
,,,hsa-let-7f,,
,,,hsa-let-7f-1,,
,,,hsa-let-7f-1,,
,,,hsa-let-7f-1,,
,,,hsa-let-7f-1,,
,,,hsa-let-7f-1,,
,,,hsa-let-7f-2,,
,,,hsa-let-7f-2,,
,,,hsa-let-7b,,
,,,hsa-let-7b,,
,,,hsa-let-7b,,
,,,hsa-let-7b,,
,,,hsa-let-7b,,
,,,hsa-let-7b,,
,,,hsa-let-7b,,
,,,hsa-let-7b,,
,,,hsa-let-7b,,
,,,hsa-let-7b,,
,,,hsa-let-7c,,
,,,hsa-let-7c,,
,,,hsa-let-7c,,
,,,hsa-let-7c,,
,,,hsa-let-7c,,
,,,hsa-miR-132,,
,,,hsa-miR-132,,
,,,hsa-miR-132,,
,,,hsa-miR-132,,
,,,hsa-miR-132,,
,,,hsa-miR-132,,
,,,hsa-miR-132,,
,,,hsa-miR-132,,
,,,hsa-miR-132,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
,,,hsa-miR-21,,
