,,,hsa-miR-181c,,hsa-miR-501-5p,
,,,hsa-miR-181c,,hsa-miR-1229-3p,
,,,hsa-miR-181c,,hsa-miR-554,
,,,hsa-miR-181c,,hsa-miR-342-3p,
,,,hsa-miR-181c,,hsa-miR-214-3p,
,,,hsa-miR-181c,,hsa-miR-624-5p,
,,,hsa-miR-181d,,hsa-miR-146b-5p,
,,,hsa-miR-181d,,hsa-miR-185-5p,
,,,hsa-miR-181d,,hsa-miR-329-3p,
,,,hsa-miR-181d,,hsa-miR-577,
,,,hsa-miR-182,,hsa-miR-30c-5p,
,,,hsa-miR-182,,hsa-miR-335-5p,
,,,hsa-miR-182,,hsa-miR-190a-5p,
,,,hsa-miR-182,,hsa-miR-510-5p,
,,,hsa-miR-182*,,hsa-miR-570-3p,
,,,hsa-miR-182*,,hsa-miR-128-3p,
,,,hsa-miR-183,,hsa-miR-325,
,,,hsa-miR-183,,hsa-miR-361-5p,
,,,hsa-miR-183,,hsa-miR-154-3p,
,,,hsa-miR-23a,,hsa-miR-452-3p,
,,,hsa-miR-23a,,hsa-miR-542-3p,
,,,hsa-miR-23a,,hsa-miR-103a-3p,
,,,hsa-miR-23a,,hsa-miR-331-3p,
,,,hsa-miR-23b,,hsa-miR-633,
,,,hsa-miR-23b,,hsa-miR-409-5p,
,,,hsa-miR-23b,,unknown,
,,,hsa-miR-23b,,hsa-miR-486-5p,
,,,hsa-miR-23b,,hsa-miR-485-5p,
,,,hsa-miR-23b,,hsa-miR-655-3p,
,,,hsa-miR-23b,,hsa-miR-627-5p,
,,,hsa-miR-23b,,hsa-miR-382-5p,
,,,hsa-miR-23b,,hsa-miR-148b-3p,
,,,hsa-miR-23b,,hsa-let-7f-5p,
,,,hsa-miR-23b,,hsa-let-7d-5p,
,,,hsa-miR-23b,,hsa-miR-96-5p,
,,,hsa-miR-23b,,hsa-miR-539-5p,
,,,hsa-miR-23b,,hsa-miR-765,
,,,hsa-miR-24,,hsa-miR-518a-5p,
,,,hsa-miR-24,,hsa-miR-200a-5p,
,,,hsa-miR-24,,hsa-miR-194-5p,
,,,hsa-miR-24,,hsa-miR-92b-3p,
,,,hsa-miR-24,,hsa-miR-26b-5p,
,,,hsa-miR-24,,hsa-miR-210-3p,
,,,hsa-miR-25,,hsa-miR-135a-5p,
,,,hsa-miR-34c,,hsa-miR-941,
,,,hsa-miR-148b,,hsa-miR-647,
,,,hsa-miR-372,,hsa-miR-30a-3p,
,,,hsa-miR-34c,,hsa-miR-769-3p,
,,,hsa-miR-34c,,hsa-miR-130b-3p,
,,,hsa-miR-34c,,hsa-miR-642a-5p,
,,,hsa-miR-34c,,hsa-miR-33a-5p,
,,,hsa-miR-34c,,hsa-miR-182-3p,
,,,hsa-miR-351,,hsa-miR-202-5p,
,,,hsa-miR-352,,hsa-miR-219a-5p,
,,,hsa-miR-361,,hsa-miR-301a-3p,
,,,hsa-miR-361,,hsa-miR-148a-3p,
,,,hsa-miR-361,,hsa-miR-331-3p,
,,,hsa-miR-361,,hsa-miR-92a-3p,
,,,hsa-miR-362,,hsa-miR-150-5p,
,,,hsa-miR-362,,hsa-miR-99a-5p,
,,,hsa-miR-362,,hsa-miR-645,
,,,hsa-miR-362,,hsa-miR-32-5p,
,,,hsa-miR-362,,unknown,
,,,hsa-miR-363,,hsa-miR-345-5p,
,,,hsa-miR-365,,hsa-miR-328-3p,
,,,hsa-miR-365,,hsa-miR-30a-5p,
,,,hsa-miR-367,,hsa-miR-550a-3p,
,,,hsa-miR-367,,hsa-miR-575,
,,,hsa-miR-367,,hsa-miR-600,
,,,hsa-miR-368,,hsa-miR-218-5p,
,,,hsa-miR-368,,hsa-miR-10b-5p,
,,,hsa-miR-148b,,hsa-miR-548d-3p,
,,,hsa-miR-148b,,hsa-miR-181c-5p,
,,,hsa-miR-148b,,hsa-miR-429,
,,,hsa-miR-148b,,hsa-miR-425-5p,
,,,hsa-miR-148b,,hsa-miR-182-5p,
,,,hsa-miR-148b,,hsa-miR-183-5p,
,,,hsa-miR-148b,,hsa-miR-125b-5p,
,,,hsa-miR-149,,hsa-miR-100-5p,
,,,hsa-miR-149,,hsa-miR-204-5p,
,,,hsa-miR-149,,hsa-miR-195-5p,
,,,hsa-miR-149,,hsa-miR-103a-3p,
,,,hsa-miR-149,,hsa-let-7c-5p,
,,,hsa-miR-149,,hsa-miR-449b-5p,
,,,hsa-miR-149,,hsa-miR-382-5p,
,,,hsa-miR-149,,hsa-miR-93-5p,
,,,hsa-miR-15,,hsa-miR-127-3p,
,,,hsa-miR-150,,hsa-miR-200b-3p,
,,,hsa-miR-150,,hsa-miR-191-5p,
,,,hsa-miR-150,,hsa-miR-410-3p,
,,,hsa-miR-150,,hsa-miR-134-5p,
,,,hsa-miR-150,,hsa-miR-324-5p,
,,,hsa-miR-150,,hsa-miR-99a-5p,
,,,hsa-miR-153,,hsa-miR-200c-3p,
,,,hsa-miR-15a,,hsa-miR-205-5p,
,,,hsa-miR-15a-2,,hsa-miR-210-3p,
,,,hsa-miR-15b,,hsa-miR-126-3p,
,,,hsa-miR-15b,,hsa-miR-501-5p,
,,,hsa-miR-15b,,hsa-miR-425-5p,
,,,hsa-miR-15b,,hsa-miR-484,
,,,hsa-miR-15b,,hsa-miR-301b-3p,
,,,hsa-miR-15b,,hsa-miR-331-3p,
,,,hsa-miR-15b,,hsa-miR-145-5p,
,,,hsa-miR-15b,,hsa-miR-195-5p,
,,,hsa-miR-15b,,hsa-miR-182-5p,
,,,hsa-let-7c,,hsa-miR-183-5p,
,,,hsa-let-7c,,hsa-miR-125a-5p,
,,,hsa-let-7c,,hsa-miR-330-3p,
,,,hsa-let-7c,,hsa-miR-204-5p,
,,,hsa-let-7c,,hsa-miR-210-3p,
,,,hsa-let-7c,,hsa-miR-636,
,,,hsa-let-7c,,hsa-miR-99a-5p,
,,,hsa-let-7c,,hsa-miR-100-5p,
,,,hsa-let-7c,,hsa-miR-383-5p,
,,,hsa-let-7c,,hsa-miR-143-3p,
,,,hsa-let-7c,,hsa-miR-454-3p,
,,,hsa-miR-133a,,hsa-miR-142-3p,
,,,hsa-miR-133a,,hsa-miR-488-3p,
,,,hsa-miR-186,,hsa-miR-125b-5p,
,,,hsa-miR-222,,hsa-miR-133b,
,,,hsa-miR-106a,,hsa-miR-98-5p,
,,,hsa-miR-125b-2,,hsa-let-7c-5p,
,,,hsa-miR-147,,hsa-miR-142-5p,
,,,hsa-miR-195,,hsa-miR-129-2-3p,
,,,hsa-miR-433,,hsa-miR-376c-3p,
,,,hsa-miR-518b,,hsa-miR-451a,
,,,hsa-miR-9*,,hsa-miR-335-5p,
,,,hsa-miR-99a,,hsa-miR-493-3p,
,,,hsa-miR-122a,,hsa-miR-379-5p,
,,,hsa-miR-130a,,hsa-miR-452-5p,
,,,hsa-miR-143,,hsa-miR-495-3p,
,,,hsa-miR-199a*,,hsa-miR-19b-3p,
,,,hsa-miR-200c,,hsa-miR-362-5p,
,,,hsa-miR-155,,hsa-miR-299-5p,
,,,hsa-let-7f,,hsa-miR-93-5p,
,,,hsa-let-7f,,hsa-miR-326,
,,,hsa-let-7f-1,,hsa-miR-655-3p,
,,,hsa-let-7f-1,,hsa-miR-376a-3p,
,,,hsa-let-7f-1,,hsa-miR-218-5p,
,,,hsa-let-7f-1,,hsa-miR-215-5p,
,,,hsa-let-7f-1,,hsa-miR-449a,
,,,hsa-let-7f-2,,hsa-miR-216b-5p,
,,,hsa-let-7f-2,,hsa-miR-449b-5p,
,,,hsa-let-7b,,hsa-miR-139-5p,
,,,hsa-let-7b,,hsa-miR-487b-3p,
,,,hsa-let-7b,,hsa-miR-200a-3p,
,,,hsa-let-7b,,hsa-miR-200b-3p,
,,,hsa-let-7b,,hsa-miR-191-5p,
,,,hsa-let-7b,,hsa-miR-103a-3p,
,,,hsa-let-7b,,hsa-miR-379-3p,
,,,hsa-let-7b,,hsa-miR-141-3p,
,,,hsa-let-7b,,hsa-miR-15b-5p,
,,,hsa-let-7b,,hsa-miR-425-5p,
,,,hsa-let-7c,,hsa-miR-93-5p,
,,,hsa-let-7c,,hsa-miR-200c-3p,
,,,hsa-let-7c,,hsa-miR-429,
,,,hsa-let-7c,,hsa-miR-106b-5p,
,,,hsa-let-7c,,hsa-miR-708-5p,
,,,hsa-miR-132,,hsa-miR-199b-5p,
,,,hsa-miR-132,,hsa-miR-301b-3p,
,,,hsa-miR-132,,hsa-miR-1197,
,,,hsa-miR-132,,hsa-miR-99a-5p,
,,,hsa-miR-132,,hsa-miR-183-5p,
,,,hsa-miR-132,,hsa-miR-1290,
,,,hsa-miR-132,,hsa-miR-107,
,,,hsa-miR-132,,hsa-miR-369-3p,
,,,hsa-miR-132,,hsa-miR-96-5p,
,,,hsa-miR-21,,hsa-miR-182-5p,
,,,hsa-miR-21,,hsa-miR-154-3p,
,,,hsa-miR-21,,hsa-miR-1267,
,,,hsa-miR-21,,hsa-miR-409-3p,
,,,hsa-miR-21,,unknown,
,,,hsa-miR-21,,unknown,
,,,hsa-miR-21,,hsa-miR-564,
,,,hsa-miR-21,,hsa-miR-151a-3p,
,,,hsa-miR-21,,unknown,
,,,hsa-miR-21,,hsa-miR-331-5p,
,,,hsa-miR-21,,hsa-miR-16-5p,
,,,hsa-miR-21,,hsa-miR-148b-3p,
,,,hsa-miR-21,,hsa-miR-202-3p,
,,,hsa-miR-21,,unknown,
,,,hsa-miR-21,,hsa-miR-25-3p,
,,,hsa-miR-21,,hsa-miR-380-5p,
,,,hsa-miR-21,,hsa-miR-125b-5p,
,,,hsa-miR-21,,hsa-miR-608,
,,,hsa-miR-21,,unknown,
,,,hsa-miR-21,,hsa-miR-218-2-3p,
,,,hsa-miR-21,,hsa-miR-27b-5p,
,,,hsa-miR-21,,hsa-miR-330-3p,
,,,hsa-miR-21,,unknown,
,,,hsa-miR-21,,hsa-miR-412-3p,
,,,,,hsa-miR-645,
,,,,,hsa-miR-517-5p,
,,,,,hsa-miR-339-5p,
,,,,,hsa-miR-193a-3p,
,,,,,hsa-miR-15a-5p,
,,,,,hsa-miR-1246,
,,,,,hsa-miR-127-5p,
,,,,,hsa-miR-196a-5p,
,,,,,hsa-miR-130b-5p,
,,,,,hsa-miR-337-5p,
,,,,,hsa-miR-499a-3p,
,,,,,hsa-miR-199a-3p,
,,,,,hsa-miR-1276,
,,,,,hsa-miR-490-5p,
,,,,,hsa-miR-654-5p,
,,,,,hsa-miR-548o-3p,
,,,,,hsa-miR-944,
,,,,,unknown,
,,,,,hsa-miR-17-5p,
,,,,,hsa-let-7e-3p,
,,,,,hsa-miR-197-3p,
,,,,,hsa-miR-186-3p,
,,,,,hsa-miR-489-3p,
,,,,,hsa-miR-149-5p,
,,,,,hsa-miR-1287-5p,
,,,,,hsa-miR-191-3p,
,,,,,hsa-miR-32-5p,
,,,,,hsa-miR-572,
,,,,,hsa-miR-100-5p,
,,,,,hsa-miR-302b-5p,
,,,,,hsa-miR-524-3p,
,,,,,hsa-miR-567,
,,,,,hsa-miR-1258,
,,,,,hsa-miR-938,
,,,,,hsa-miR-323a-3p,
,,,,,hsa-miR-512-5p,
,,,,,hsa-miR-554,
,,,,,hsa-miR-518c-3p,
,,,,,hsa-miR-548b-3p,
,,,,,hsa-miR-134-5p,
,,,,,hsa-miR-424-3p,
,,,,,hsa-miR-1256,
,,,,,hsa-miR-921,
,,,,,hsa-miR-33b-5p,
,,,,,hsa-miR-106b-3p,
,,,,,hsa-miR-548j-5p,
,,,,,hsa-miR-497-5p,
,,,,,hsa-miR-338-5p,
,,,,,hsa-miR-218-1-3p,
,,,,,hsa-miR-30d-5p,
,,,,,hsa-miR-222-5p,
,,,,,hsa-miR-199a-5p,
,,,,,hsa-miR-182-3p,
,,,,,hsa-miR-487a-3p,
,,,,,hsa-miR-1286,
,,,,,hsa-miR-30b-3p,
,,,,,hsa-miR-135a-3p,
,,,,,hsa-miR-484,
,,,,,hsa-miR-22-5p,
,,,,,hsa-miR-186-5p,
,,,,,hsa-miR-200a-5p,
,,,,,hsa-miR-631,
,,,,,hsa-miR-516b-5p,
,,,,,hsa-miR-362-5p,
,,,,,hsa-miR-21-5p,
,,,,,hsa-miR-888-3p,
,,,,,hsa-miR-650,
,,,,,hsa-miR-148a-3p,
,,,,,hsa-miR-513b-5p,
,,,,,hsa-miR-92b-5p,
,,,,,hsa-miR-105-5p,
,,,,,hsa-miR-584-5p,
,,,,,hsa-miR-187-3p,
,,,,,hsa-miR-214-3p,
,,,,,hsa-miR-497-3p,
,,,,,hsa-miR-27a-5p,
,,,,,hsa-miR-593-5p,
,,,,,hsa-miR-559,
,,,,,hsa-miR-1206,
,,,,,hsa-miR-325,
,,,,,hsa-miR-1260a,
,,,,,hsa-miR-148b-5p,
,,,,,hsa-miR-639,
,,,,,hsa-miR-1243,
,,,,,hsa-miR-146a-3p,
,,,,,hsa-miR-523-3p,
,,,,,hsa-miR-509-5p,
,,,,,hsa-miR-195-5p,
,,,,,hsa-miR-216a-5p,
,,,,,hsa-miR-301a-3p,
,,,,,hsa-miR-550a-3p,
,,,,,hsa-miR-337-3p,
,,,,,hsa-miR-106a-5p,
,,,,,hsa-miR-376c-3p,
,,,,,hsa-miR-15b-3p,
,,,,,hsa-miR-212-3p,
,,,,,hsa-miR-145-5p,
,,,,,hsa-miR-188-5p,
,,,,,hsa-miR-551a,
,,,,,hsa-miR-892b,
,,,,,hsa-miR-34a-5p,
,,,,,hsa-miR-545-5p,
,,,,,hsa-miR-520e,
,,,,,hsa-miR-664a-5p,
,,,,,hsa-miR-454-3p,
,,,,,hsa-miR-517b-3p,
,,,,,hsa-miR-877-5p,
,,,,,hsa-miR-486-3p,
,,,,,hsa-miR-381-3p,
,,,,,hsa-miR-519d-3p,
,,,,,hsa-miR-586,
,,,,,hsa-miR-299-3p,
,,,,,hsa-miR-205-5p,
,,,,,hsa-miR-141-3p,
,,,,,hsa-miR-200c-3p,
,,,,,hsa-miR-200b-3p,
,,,,,hsa-miR-31-3p,
,,,,,hsa-miR-96-5p,
,,,,,hsa-miR-31-5p,
,,,,,hsa-miR-139-5p,
,,,,,hsa-miR-378a-3p,
,,,,,hsa-miR-183-5p,
,,,,,hsa-miR-182-5p,
,,,,,hsa-miR-425-5p,
,,,,,hsa-miR-145-5p,
,,,,,hsa-miR-140-3p,
,,,,,hsa-miR-486-5p,
,,,,,hsa-miR-96-5p,
,,,,,hsa-miR-342-5p,
,,,,,hsa-miR-130b-3p,
,,,,,hsa-miR-125b-2-3p,
,,,,,hsa-miR-141-5p,
,,,,,hsa-miR-769-3p,
,,,,,hsa-miR-301a-3p,
,,,,,hsa-miR-139-3p,
,,,,,hsa-miR-32-5p,
,,,,,hsa-miR-21-3p,
,,,,,hsa-miR-7-5p,
,,,,,hsa-miR-142-5p,
,,,,,hsa-miR-429,
,,,,,hsa-miR-34a-5p,
,,,,,hsa-miR-630,
,,,,,hsa-miR-142-3p,
,,,,,hsa-miR-10b-3p,
,,,,,hsa-miR-572,
,,,,,hsa-miR-331-3p,
,,,,,hsa-miR-192-5p,
,,,,,hsa-miR-193b-5p,
,,,,,hsa-miR-155-5p,
,,,,,hsa-miR-93-5p,
,,,,,hsa-miR-454-3p,
,,,,,hsa-miR-135a-3p,
,,,,,hsa-miR-497-5p,
,,,,,hsa-miR-103a-3p,
,,,,,hsa-miR-33a-5p,
,,,,,hsa-miR-34b-5p,
,,,,,hsa-miR-513b-5p,
,,,,,hsa-miR-340-5p,
,,,,,hsa-miR-193a-5p,
,,,,,hsa-miR-106b-5p,
,,,,,hsa-miR-452-5p,
,,,,,hsa-miR-513c-5p,
,,,,,hsa-miR-107,
,,,,,hsa-miR-342-3p,
,,,,,hsa-miR-143-5p,
,,,,,hsa-miR-224-5p,
,,,,,hsa-miR-575,
,,,,,hsa-miR-181a-3p,
,,,,,hsa-miR-381-3p,
,,,,,hsa-miR-887-3p,
,,,,,hsa-miR-654-5p,
,,,,,hsa-miR-30c-1-3p,
,,,,,hsa-miR-125b-1-3p,
,,,,,hsa-miR-200a-3p,
,,,,,hsa-miR-187-5p,
,,,,,hsa-miR-203a-3p,
,,,,,hsa-let-7e-5p,
,,,,,hsa-miR-200b-3p,
,,,,,hsa-miR-298,
,,,,,hsa-miR-516a-5p,
,,,,,hsa-miR-141-3p,
,,,,,hsa-miR-100-5p,
,,,,,hsa-miR-99a-5p,
,,,,,hsa-miR-520b,
,,,,,hsa-miR-188-5p,
,,,,,hsa-miR-744-5p,
,,,,,hsa-miR-324-5p,
,,,,,hsa-miR-939-5p,
,,,,,hsa-miR-148b-3p,
,,,,,hsa-miR-146b-5p,
,,,,,hsa-miR-362-3p,
,,,,,hsa-miR-638,
,,,,,hsa-miR-1225-3p,
,,,,,hsa-miR-134-5p,
,,,,,hsa-miR-375,
,,,,,hsa-miR-133b,
,,,,,hsa-miR-590-5p,
,,,,,hsa-miR-1229-3p,
,,,,,hsa-miR-513a-5p,
,,,,,hsa-miR-15b-5p,
,,,,,hsa-miR-128-3p,
,,,,,hsa-miR-195-3p,
,,,,,hsa-miR-18a-5p,
,,,,,hsa-miR-874-3p,
,,,,,hsa-miR-149-3p,
,,,,,hsa-miR-19a-3p,
,,,,,hsa-miR-601,
,,,,,hsa-miR-98-5p,
,,,,,hsa-miR-1234-3p,
,,,,,hsa-miR-625-5p,
,,,,,hsa-miR-194-5p,
,,,,,hsa-miR-202-3p,
,,,,,hsa-miR-335-5p,
,,,,,hsa-miR-196a-5p,
,,,,,hsa-miR-708-5p,
,,,,,hsa-miR-200c-3p,
,,,,,hsa-miR-455-3p,
,,,,,hsa-miR-498,
,,,,,hsa-miR-17-3p,
,,,,,hsa-miR-422a,
,,,,,hsa-miR-29b-3p,
,,,,,hsa-miR-16-5p,
,,,,,hsa-miR-17-5p,
,,,,,hsa-miR-629-5p,
,,,,,hsa-miR-1226-5p,
,,,,,hsa-miR-198,
,,,,,hsa-miR-143-3p,
,,,,,hsa-miR-296-5p,
,,,,,hsa-miR-625-3p,
,,,,,hsa-miR-15a-5p,
,,,,,hsa-miR-328-3p,
,,,,,hsa-miR-215-5p,
,,,,,hsa-miR-125a-5p,
,,,,,hsa-miR-503-5p,
,,,,,hsa-miR-199b-3p,
,,,,,hsa-miR-1225-5p,
,,,,,hsa-miR-557,
,,,,,hsa-miR-564,
,,,,,hsa-let-7f-5p,
,,,,,hsa-miR-378a-5p,
,,,,,hsa-miR-146a-5p,
,,,,,hsa-miR-636,
,,,,,hsa-let-7d-5p,
,,,,,hsa-miR-20b-5p,
,,,,,hsa-miR-877-5p,
,,,,,hsa-miR-150-3p,
,,,,,hsa-miR-1228-3p,
,,,,,hsa-miR-483-3p,
,,,,,hsa-miR-671-5p,
,,,,,hsa-miR-18b-3p,
,,,,,hsa-miR-7-1-3p,
,,,,,hsa-miR-605-5p,
,,,,,hsa-miR-376a-3p,
,,,,,hsa-miR-423-5p,
,,,,,hsa-miR-551b-3p,
,,,,,hsa-miR-362-5p,
,,,,,hsa-miR-320a,
,,,,,hsa-miR-623,
,,,,,hsa-miR-106a-5p,
,,,,,hsa-miR-374a-5p,
,,,,,hsa-miR-877-3p,
,,,,,hsa-miR-658,
,,,,,hsa-miR-20a-5p,
,,,,,hsa-miR-449a,
,,,,,hsa-miR-450a-5p,
,,,,,hsa-miR-520e,
,,,,,hsa-miR-148a-3p,
,,,,,hsa-miR-663a,
,,,,,hsa-miR-374b-5p,
,,,,,hsa-miR-18b-5p,
,,,,,hsa-miR-662,
,,,,,hsa-miR-660-5p,
,,,,,hsa-miR-28-5p,
,,,,,hsa-miR-492,
,,,,,hsa-miR-23a-5p,
,,,,,hsa-miR-542-3p,
,,,,,hsa-miR-204-5p,
,,,,,hsa-miR-483-5p,
,,,,,hsa-miR-376c-3p,
,,,,,hsa-miR-659-3p,
,,,,,hsa-miR-936,
,,,,,hsa-miR-125b-5p,
,,,,,hsa-miR-151a-5p,
,,,,,hsa-miR-145-3p,
,,,,,hsa-miR-34a-3p,
,,,,,hsa-miR-20a-3p,
,,,,,hsa-miR-665,
,,,,,hsa-miR-1238-3p,
,,,,,hsa-miR-583,
,,,,,hsa-miR-1224-5p,
,,,,,hsa-miR-632,
,,,,,hsa-miR-99b-3p,
,,,,,hsa-miR-484,
,,,,,hsa-miR-1237-3p,
,,,,,hsa-miR-25-3p,
,,,,,hsa-let-7g-5p,
,,,,,hsa-miR-634,
,,,,,hsa-miR-299-3p,
,,,,,hsa-miR-509-5p,
,,,,,hsa-miR-1236-3p,
,,,,,hsa-miR-223-3p,
,,,,,hsa-miR-509-3-5p,
,,,,,hsa-miR-125a-3p,
,,,,,hsa-miR-363-3p,
,,,,,hsa-miR-149-5p,
,,,,,hsa-miR-361-3p,
,,,,,hsa-miR-185-5p,
,,,,,hsa-miR-210-3p,
,,,,,hsa-miR-769-5p,
,,,,,hsa-miR-424-5p,
,,,,,hsa-miR-222-3p,
,,,,,hsa-miR-95-3p,
,,,,,hsa-miR-431-3p,
,,,,,hsa-let-7a-5p,
,,,,,hsa-miR-190b,
,,,,,hsa-miR-24-1-5p,
,,,,,hsa-miR-338-5p,
,,,,,hsa-miR-451a,
,,,,,hsa-miR-133a-3p,
,,,,,hsa-miR-144-5p,
,,,,,hsa-miR-24-3p,
,,,,,hsa-miR-617,
,,,,,hsa-miR-26b-5p,
,,,,,hsa-miR-28-3p,
,,,,,hsa-miR-126-3p,
,,,,,hsa-miR-508-5p,
,,,,,hsa-miR-181c-3p,
,,,,,hsa-miR-214-5p,
,,,,,hsa-miR-892b,
,,,,,hsa-miR-199a-5p,
,,,,,hsa-miR-371a-5p,
,,,,,hsa-miR-154-5p,
,,,,,hsa-miR-765,
,,,,,hsa-miR-130a-3p,
,,,,,hsa-miR-181c-5p,
,,,,,hsa-miR-338-3p,
,,,,,hsa-miR-890,
,,,,,hsa-miR-542-5p,
,,,,,hsa-miR-301b-3p,
,,,,,hsa-miR-181a-5p,
,,,,,hsa-miR-501-5p,
,,,,,hsa-miR-370-3p,
,,,,,hsa-miR-151a-3p,
,,,,,hsa-miR-490-5p,
,,,,,hsa-miR-648,
,,,,,hsa-miR-99b-5p,
,,,,,hsa-miR-34c-5p,
,,,,,hsa-miR-512-3p,
,,,,,hsa-miR-421,
,,,,,hsa-miR-153-3p,
,,,,,hsa-miR-622,
,,,,,hsa-miR-30d-3p,
,,,,,hsa-miR-760,
,,,,,hsa-miR-628-3p,
,,,,,hsa-miR-532-5p,
,,,,,hsa-miR-487b-3p,
,,,,,hsa-miR-455-5p,
,,,,,hsa-miR-27b-3p,
,,,,,hsa-miR-449b-5p,
,,,,,hsa-miR-196b-5p,
,,,,,hsa-miR-30d-5p,
,,,,,hsa-miR-345-5p,
,,,,,hsa-miR-371a-3p,
,,,,,hsa-miR-92a-3p,
,,,,,hsa-miR-526b-5p,
,,,,,hsa-miR-335-3p,
,,,,,hsa-miR-144-3p,
,,,,,hsa-miR-500a-5p,
,,,,,hsa-miR-195-5p,
,,,,,hsa-let-7i-5p,
,,,,,hsa-miR-19b-3p,
,,,,,hsa-miR-650,
,,,,,hsa-miR-22-5p,
,,,,,hsa-miR-339-5p,
,,,,,hsa-miR-191-5p,
,,,,,hsa-miR-9-5p,
,,,,,hsa-miR-30c-2-3p,
,,,,,hsa-miR-101-5p,
,,,,,hsa-miR-518c-5p,
,,,,,hsa-miR-596,
,,,,,hsa-miR-219a-5p,
,,,,,hsa-miR-181b-5p,
,,,,,hsa-miR-933,
,,,,,hsa-miR-129-5p,
,,,,,hsa-miR-206,
,,,,,hsa-miR-129-2-3p,
,,,,,hsa-miR-33b-5p,
,,,,,hsa-miR-891a-5p,
,,,,,hsa-miR-604,
,,,,,hsa-miR-516b-5p,
,,,,,hsa-miR-584-5p,
,,,,,hsa-miR-29c-5p,
,,,,,hsa-miR-493-5p,
,,,,,hsa-miR-145-5p,
,,,,,hsa-miR-18b-5p,
,,,,,hsa-miR-18a-5p,
,,,,,hsa-miR-106b-5p,
,,,,,hsa-miR-93-5p,
,,,,,hsa-miR-139-5p,
,,,,,hsa-miR-17-5p,
,,,,,hsa-miR-378a-3p,
,,,,,hsa-miR-521,
,,,,,hsa-miR-155-5p,
,,,,,hsa-miR-183-5p,
,,,,,hsa-miR-887-3p,
,,,,,hsa-miR-19b-1-5p,
,,,,,hsa-miR-497-5p,
,,,,,hsa-miR-486-5p,
,,,,,hsa-miR-19a-3p,
,,,,,hsa-miR-522-3p,
,,,,,hsa-miR-182-5p,
,,,,,hsa-miR-301a-3p,
,,,,,hsa-miR-142-5p,
,,,,,hsa-miR-20b-5p,
,,,,,hsa-miR-10b-3p,
,,,,,hsa-miR-187-5p,
,,,,,hsa-miR-146a-5p,
,,,,,hsa-miR-7-5p,
,,,,,hsa-miR-142-3p,
,,,,,hsa-miR-146b-5p,
,,,,,hsa-miR-19b-3p,
,,,,,hsa-miR-519a-3p,
,,,,,hsa-miR-143-3p,
,,,,,hsa-miR-130b-3p,
,,,,,hsa-miR-106a-5p,
,,,,,hsa-miR-17-3p,
,,,,,hsa-miR-362-5p,
,,,,,hsa-miR-105-5p,
,,,,,hsa-miR-517c-3p,
,,,,,hsa-miR-454-3p,
,,,,,hsa-miR-203a-3p,
,,,,,hsa-miR-32-5p,
,,,,,hsa-miR-572,
,,,,,hsa-miR-630,
,,,,,hsa-miR-769-3p,
,,,,,hsa-miR-431-3p,
,,,,,hsa-miR-425-5p,
,,,,,hsa-miR-455-3p,
,,,,,hsa-miR-20a-3p,
,,,,,hsa-miR-96-5p,
,,,,,hsa-miR-362-3p,
,,,,,hsa-miR-575,
,,,,,hsa-miR-143-5p,
,,,,,hsa-miR-654-5p,
,,,,,hsa-miR-193b-5p,
,,,,,hsa-miR-33a-5p,
,,,,,hsa-miR-20a-5p,
,,,,,hsa-miR-9-5p,
,,,,,hsa-miR-9-3p,
,,,,,hsa-miR-513c-5p,
,,,,,hsa-miR-125b-2-3p,
,,,,,hsa-miR-139-3p,
,,,,,hsa-miR-513b-5p,
,,,,,hsa-miR-381-3p,
,,,,,hsa-miR-25-3p,
,,,,,hsa-miR-744-5p,
,,,,,hsa-miR-181a-2-3p,
,,,,,hsa-miR-708-5p,
,,,,,hsa-miR-135a-3p,
,,,,,hsa-miR-15b-5p,
,,,,,hsa-miR-103a-3p,
,,,,,hsa-miR-451a,
,,,,,hsa-miR-134-5p,
,,,,,hsa-miR-193a-5p,
,,,,,hsa-miR-455-5p,
,,,,,hsa-miR-21-3p,
,,,,,hsa-miR-376a-3p,
,,,,,hsa-miR-192-5p,
,,,,,hsa-miR-342-5p,
,,,,,hsa-miR-517a-3p,
,,,,,hsa-miR-638,
,,,,,hsa-miR-128-3p,
,,,,,hsa-miR-503-5p,
,,,,,hsa-miR-125b-1-3p,
,,,,,hsa-miR-340-5p,
,,,,,hsa-miR-1225-5p,
,,,,,hsa-miR-564,
,,,,,hsa-miR-873-5p,
,,,,,hsa-miR-876-3p,
,,,,,hsa-miR-137,
,,,,,hsa-miR-876-5p,
,,,,,hsa-miR-186-3p,
,,,,,hsa-miR-106b-3p,
,,,,,hsa-miR-487a-3p,
,,,,,hsa-miR-324-5p,
,,,,,hsa-miR-107,
,,,,,hsa-miR-329-3p,
,,,,,hsa-miR-429,
,,,,,hsa-miR-188-5p,
,,,,,hsa-miR-181a-3p,
,,,,,hsa-miR-298,
,,,,,hsa-miR-141-5p,
,,,,,hsa-miR-133b,
,,,,,hsa-miR-34a-5p,
,,,,,hsa-miR-532-5p,
,,,,,hsa-miR-939-5p,
,,,,,hsa-miR-30c-1-3p,
,,,,,hsa-miR-598-3p,
,,,,,hsa-miR-625-3p,
,,,,,hsa-miR-513a-5p,
,,,,,hsa-miR-1228-3p,
,,,,,hsa-miR-100-5p,
